source_path,save_file,split
files/challenge-2021/1.0.3/training/georgia/g2/E01017,physionet2021_georgia_g2_E01017.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01310,physionet2021_georgia_g2_E01310.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01616,physionet2021_georgia_g2_E01616.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01743,physionet2021_georgia_g2_E01743.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01805,physionet2021_georgia_g2_E01805.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01503,physionet2021_georgia_g2_E01503.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01388,physionet2021_georgia_g2_E01388.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01756,physionet2021_georgia_g2_E01756.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01545,physionet2021_georgia_g2_E01545.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01217,physionet2021_georgia_g2_E01217.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01130,physionet2021_georgia_g2_E01130.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01385,physionet2021_georgia_g2_E01385.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01528,physionet2021_georgia_g2_E01528.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01496,physionet2021_georgia_g2_E01496.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01814,physionet2021_georgia_g2_E01814.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01282,physionet2021_georgia_g2_E01282.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01092,physionet2021_georgia_g2_E01092.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01925,physionet2021_georgia_g2_E01925.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01563,physionet2021_georgia_g2_E01563.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01571,physionet2021_georgia_g2_E01571.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01737,physionet2021_georgia_g2_E01737.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01245,physionet2021_georgia_g2_E01245.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01182,physionet2021_georgia_g2_E01182.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01043,physionet2021_georgia_g2_E01043.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01780,physionet2021_georgia_g2_E01780.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01491,physionet2021_georgia_g2_E01491.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01281,physionet2021_georgia_g2_E01281.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01437,physionet2021_georgia_g2_E01437.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01253,physionet2021_georgia_g2_E01253.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01762,physionet2021_georgia_g2_E01762.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01146,physionet2021_georgia_g2_E01146.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01658,physionet2021_georgia_g2_E01658.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01472,physionet2021_georgia_g2_E01472.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01215,physionet2021_georgia_g2_E01215.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01709,physionet2021_georgia_g2_E01709.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01660,physionet2021_georgia_g2_E01660.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01073,physionet2021_georgia_g2_E01073.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01796,physionet2021_georgia_g2_E01796.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01694,physionet2021_georgia_g2_E01694.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01407,physionet2021_georgia_g2_E01407.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01795,physionet2021_georgia_g2_E01795.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01507,physionet2021_georgia_g2_E01507.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01136,physionet2021_georgia_g2_E01136.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01748,physionet2021_georgia_g2_E01748.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01829,physionet2021_georgia_g2_E01829.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01119,physionet2021_georgia_g2_E01119.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01771,physionet2021_georgia_g2_E01771.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01905,physionet2021_georgia_g2_E01905.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01412,physionet2021_georgia_g2_E01412.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01845,physionet2021_georgia_g2_E01845.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01944,physionet2021_georgia_g2_E01944.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01068,physionet2021_georgia_g2_E01068.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01533,physionet2021_georgia_g2_E01533.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01134,physionet2021_georgia_g2_E01134.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01614,physionet2021_georgia_g2_E01614.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01173,physionet2021_georgia_g2_E01173.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01248,physionet2021_georgia_g2_E01248.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01873,physionet2021_georgia_g2_E01873.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01428,physionet2021_georgia_g2_E01428.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01432,physionet2021_georgia_g2_E01432.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01406,physionet2021_georgia_g2_E01406.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01115,physionet2021_georgia_g2_E01115.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01235,physionet2021_georgia_g2_E01235.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01218,physionet2021_georgia_g2_E01218.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01860,physionet2021_georgia_g2_E01860.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01610,physionet2021_georgia_g2_E01610.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01894,physionet2021_georgia_g2_E01894.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01588,physionet2021_georgia_g2_E01588.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01203,physionet2021_georgia_g2_E01203.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01546,physionet2021_georgia_g2_E01546.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01278,physionet2021_georgia_g2_E01278.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01470,physionet2021_georgia_g2_E01470.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01653,physionet2021_georgia_g2_E01653.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01108,physionet2021_georgia_g2_E01108.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01559,physionet2021_georgia_g2_E01559.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01776,physionet2021_georgia_g2_E01776.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01232,physionet2021_georgia_g2_E01232.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01394,physionet2021_georgia_g2_E01394.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01234,physionet2021_georgia_g2_E01234.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01923,physionet2021_georgia_g2_E01923.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01408,physionet2021_georgia_g2_E01408.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01118,physionet2021_georgia_g2_E01118.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01984,physionet2021_georgia_g2_E01984.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01139,physionet2021_georgia_g2_E01139.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01089,physionet2021_georgia_g2_E01089.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01644,physionet2021_georgia_g2_E01644.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01689,physionet2021_georgia_g2_E01689.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01341,physionet2021_georgia_g2_E01341.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01974,physionet2021_georgia_g2_E01974.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01991,physionet2021_georgia_g2_E01991.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01740,physionet2021_georgia_g2_E01740.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01046,physionet2021_georgia_g2_E01046.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01724,physionet2021_georgia_g2_E01724.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01547,physionet2021_georgia_g2_E01547.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01304,physionet2021_georgia_g2_E01304.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01604,physionet2021_georgia_g2_E01604.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01549,physionet2021_georgia_g2_E01549.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01518,physionet2021_georgia_g2_E01518.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01495,physionet2021_georgia_g2_E01495.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01383,physionet2021_georgia_g2_E01383.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01584,physionet2021_georgia_g2_E01584.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01327,physionet2021_georgia_g2_E01327.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01451,physionet2021_georgia_g2_E01451.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01438,physionet2021_georgia_g2_E01438.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01521,physionet2021_georgia_g2_E01521.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01199,physionet2021_georgia_g2_E01199.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01627,physionet2021_georgia_g2_E01627.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01922,physionet2021_georgia_g2_E01922.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01964,physionet2021_georgia_g2_E01964.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01950,physionet2021_georgia_g2_E01950.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01918,physionet2021_georgia_g2_E01918.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01321,physionet2021_georgia_g2_E01321.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01695,physionet2021_georgia_g2_E01695.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01635,physionet2021_georgia_g2_E01635.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01006,physionet2021_georgia_g2_E01006.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01773,physionet2021_georgia_g2_E01773.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01823,physionet2021_georgia_g2_E01823.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01581,physionet2021_georgia_g2_E01581.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01030,physionet2021_georgia_g2_E01030.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01813,physionet2021_georgia_g2_E01813.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01662,physionet2021_georgia_g2_E01662.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01070,physionet2021_georgia_g2_E01070.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01580,physionet2021_georgia_g2_E01580.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01162,physionet2021_georgia_g2_E01162.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01652,physionet2021_georgia_g2_E01652.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01645,physionet2021_georgia_g2_E01645.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01870,physionet2021_georgia_g2_E01870.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01072,physionet2021_georgia_g2_E01072.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01476,physionet2021_georgia_g2_E01476.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01847,physionet2021_georgia_g2_E01847.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01898,physionet2021_georgia_g2_E01898.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01657,physionet2021_georgia_g2_E01657.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01877,physionet2021_georgia_g2_E01877.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01597,physionet2021_georgia_g2_E01597.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01609,physionet2021_georgia_g2_E01609.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01444,physionet2021_georgia_g2_E01444.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01886,physionet2021_georgia_g2_E01886.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01530,physionet2021_georgia_g2_E01530.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01764,physionet2021_georgia_g2_E01764.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01855,physionet2021_georgia_g2_E01855.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01952,physionet2021_georgia_g2_E01952.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01069,physionet2021_georgia_g2_E01069.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01439,physionet2021_georgia_g2_E01439.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01846,physionet2021_georgia_g2_E01846.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01678,physionet2021_georgia_g2_E01678.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01177,physionet2021_georgia_g2_E01177.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01706,physionet2021_georgia_g2_E01706.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01337,physionet2021_georgia_g2_E01337.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01968,physionet2021_georgia_g2_E01968.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01380,physionet2021_georgia_g2_E01380.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01404,physionet2021_georgia_g2_E01404.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01053,physionet2021_georgia_g2_E01053.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01980,physionet2021_georgia_g2_E01980.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01911,physionet2021_georgia_g2_E01911.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01752,physionet2021_georgia_g2_E01752.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01338,physionet2021_georgia_g2_E01338.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01998,physionet2021_georgia_g2_E01998.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01441,physionet2021_georgia_g2_E01441.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01705,physionet2021_georgia_g2_E01705.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01180,physionet2021_georgia_g2_E01180.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01489,physionet2021_georgia_g2_E01489.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01265,physionet2021_georgia_g2_E01265.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01424,physionet2021_georgia_g2_E01424.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01016,physionet2021_georgia_g2_E01016.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01194,physionet2021_georgia_g2_E01194.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01617,physionet2021_georgia_g2_E01617.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01772,physionet2021_georgia_g2_E01772.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01975,physionet2021_georgia_g2_E01975.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01535,physionet2021_georgia_g2_E01535.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01643,physionet2021_georgia_g2_E01643.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01387,physionet2021_georgia_g2_E01387.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01397,physionet2021_georgia_g2_E01397.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01189,physionet2021_georgia_g2_E01189.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01058,physionet2021_georgia_g2_E01058.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01529,physionet2021_georgia_g2_E01529.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01875,physionet2021_georgia_g2_E01875.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01184,physionet2021_georgia_g2_E01184.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01941,physionet2021_georgia_g2_E01941.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01465,physionet2021_georgia_g2_E01465.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01259,physionet2021_georgia_g2_E01259.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01367,physionet2021_georgia_g2_E01367.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01347,physionet2021_georgia_g2_E01347.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01276,physionet2021_georgia_g2_E01276.mat,test
files/challenge-2021/1.0.3/training/georgia/g2/E01915,physionet2021_georgia_g2_E01915.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01214,physionet2021_georgia_g2_E01214.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01204,physionet2021_georgia_g2_E01204.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01272,physionet2021_georgia_g2_E01272.mat,valid
files/challenge-2021/1.0.3/training/georgia/g2/E01725,physionet2021_georgia_g2_E01725.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01879,physionet2021_georgia_g2_E01879.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01094,physionet2021_georgia_g2_E01094.mat,train
files/challenge-2021/1.0.3/training/georgia/g2/E01322,physionet2021_georgia_g2_E01322.mat,train
